Time,Capacity
2021-06-29 10:20:08,30
2021-06-29 10:25:08,30
2021-06-29 10:30:06,31
2021-06-29 10:35:08,29
2021-06-29 10:40:07,26
2021-06-29 10:45:08,28
2021-06-29 10:50:04,29
2021-06-29 10:55:08,31
2021-06-29 11:00:07,33
2021-06-29 11:05:08,35
2021-06-29 11:10:08,37
2021-06-29 11:15:08,39
2021-06-29 11:20:06,38
2021-06-29 11:25:08,40
2021-06-29 11:30:05,41
2021-06-29 11:35:08,41
2021-06-29 11:40:06,40
2021-06-29 11:45:07,38
2021-06-29 11:50:05,36
2021-06-29 11:55:05,34
2021-06-29 12:00:06,38
2021-06-29 12:05:07,37
2021-06-29 12:10:08,37
2021-06-29 12:15:07,36
2021-06-29 12:20:07,38
2021-06-29 12:25:08,40
2021-06-29 12:30:06,38
2021-06-29 12:35:09,40
2021-06-29 12:40:07,41
2021-06-29 12:45:06,41
2021-06-29 12:50:08,39
2021-06-29 12:55:08,37
2021-06-29 13:00:08,36
2021-06-29 13:05:08,36
2021-06-29 13:10:07,35
2021-06-29 13:15:08,33
2021-06-29 13:20:08,32
2021-06-29 13:25:08,32
2021-06-29 13:30:08,32
2021-06-29 13:35:08,31
2021-06-29 13:40:07,32
2021-06-29 13:45:07,35
2021-06-29 13:50:08,33
2021-06-29 13:55:07,32
2021-06-29 14:00:07,31
2021-06-29 14:05:07,30
2021-06-29 14:10:09,33
2021-06-29 14:15:07,34
2021-06-29 14:20:08,31
2021-06-29 14:25:08,31
2021-06-29 14:30:05,30
2021-06-29 14:35:08,32
2021-06-29 14:40:07,32
2021-06-29 14:45:08,35
2021-06-29 14:50:07,34
2021-06-29 14:55:07,34
2021-06-29 15:00:08,38
2021-06-29 15:05:08,35
2021-06-29 15:10:08,34
2021-06-29 15:15:07,33
2021-06-29 15:20:08,35
2021-06-29 15:25:08,34
2021-06-29 15:30:08,31
2021-06-29 15:35:08,32
2021-06-29 15:40:08,30
2021-06-29 15:45:08,28
2021-06-29 15:50:04,27
2021-06-29 15:55:08,24
2021-06-29 16:00:05,23
2021-06-29 16:05:07,24
2021-06-29 16:10:08,24
2021-06-29 16:15:08,25
2021-06-29 16:20:06,25
2021-06-29 16:25:09,25
2021-06-29 16:30:07,23
2021-06-29 16:35:08,21
2021-06-29 16:40:07,21
2021-06-29 16:45:08,22
2021-06-29 16:50:09,23
2021-06-29 16:55:08,22
2021-06-29 17:00:09,22
2021-06-29 17:05:08,21
2021-06-29 17:10:06,23
2021-06-29 17:15:10,24
2021-06-29 17:20:09,22
2021-06-29 17:25:09,24
2021-06-29 17:30:09,25
2021-06-29 17:35:08,27
2021-06-29 17:40:07,26
2021-06-29 17:45:10,28
2021-06-29 17:50:08,28
2021-06-29 17:55:10,30
2021-06-29 18:00:09,26
2021-06-29 18:05:08,25
2021-06-29 18:10:09,25
2021-06-29 18:15:08,29
2021-06-29 18:20:08,33
2021-06-29 18:25:12,34
